Intervention_ID,Tag,Misinfo,Misinfo_Answer,Trust,TrustScore,Child,Gender,Race,BreastCancer,Familiarity,General,Correct,CorrectUnsure,Adherence,AdherenceUnsure ,Unsure,Participant_ID
Baseline,hrt_2,True,True,False,3,True,Male,Black,True,True,False,1,1,0,0,0,63ecf61c717e376599de7727
Baseline,papsmear,False,False,True,4,True,Male,Black,True,True,False,0,0,0,0,0,63ecf61c717e376599de7727
Baseline,papsmear_2,False,False,True,4,True,Male,Black,True,True,False,1,1,1,1,0,63ecf61c717e376599de7727
Baseline,mammogram,False,False,True,4,True,Male,Black,True,True,False,1,1,1,1,0,63ecf61c717e376599de7727
Baseline,IUD,False,False,True,4,True,Male,Black,True,True,True,1,1,1,1,0,63ecf61c717e376599de7727
Baseline,IUD_2,False,False,True,4,True,Male,Black,True,True,False,1,1,1,1,0,63ecf61c717e376599de7727
Baseline,breastfeed,False,False,False,3,True,Male,Black,True,True,True,0,0,0,0,0,63ecf61c717e376599de7727
Baseline,breastfeed_2,False,False,False,3,True,Male,Black,True,True,False,0,0,0,0,0,63ecf61c717e376599de7727
Baseline,lung,True,True,False,3,True,Male,Black,True,True,False,0,0,0,0,0,63ecf61c717e376599de7727
Baseline,lung_2,True,True,False,3,True,Male,Black,True,True,False,1,1,0,0,0,63ecf61c717e376599de7727
Baseline,rsv,True,True,False,2,False,Male,Black,False,True,False,0,1,0,1,1,60e609da2d6d4ebe291bcbaf
Baseline,cosleep,False,False,True,5,False,Male,Black,False,True,True,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,hrt,True,False,False,2,False,Male,Black,False,True,False,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,rsv_2,True,False,False,2,False,Male,Black,False,True,False,0,1,0,1,1,60e609da2d6d4ebe291bcbaf
Baseline,texas,True,True,False,1,False,Male,Black,False,True,False,0,0,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,formula_2,True,True,False,2,False,Male,Black,False,True,False,0,0,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,cosleep_2,False,False,True,5,False,Male,Black,False,True,False,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,formula,True,True,False,2,False,Male,Black,False,True,False,0,0,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,hrt_2,True,True,False,2,False,Male,Black,False,True,False,0,0,0,0,0,60e609da2d6d4ebe291bcbaf
Baseline,papsmear,False,False,False,2,False,Male,Black,False,True,False,0,0,0,0,0,60e609da2d6d4ebe291bcbaf
Baseline,papsmear_2,False,False,False,2,False,Male,Black,False,True,False,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,mammogram,False,False,True,5,False,Male,Black,False,True,False,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,IUD,False,False,True,4,False,Male,Black,False,True,True,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,IUD_2,False,False,True,4,False,Male,Black,False,True,False,0,1,0,1,1,60e609da2d6d4ebe291bcbaf
Baseline,breastfeed,False,False,True,4,False,Male,Black,False,True,True,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,breastfeed_2,False,False,True,4,False,Male,Black,False,True,False,1,1,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,lung,True,True,False,2,False,Male,Black,False,True,False,0,0,1,1,0,60e609da2d6d4ebe291bcbaf
Baseline,lung_2,True,True,False,2,False,Male,Black,False,True,False,0,0,0,0,0,60e609da2d6d4ebe291bcbaf
In-line,rsv,True,True,False,2,True,Female,White,True,True,False,0,1,0,1,1,66249de0a9b535b17a8931d3
In-line,cosleep,False,False,False,3,True,Female,White,True,True,True,0,1,0,1,1,66249de0a9b535b17a8931d3
In-line,hrt,True,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,rsv_2,True,False,False,2,True,Female,White,True,True,False,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,texas,True,True,False,1,True,Female,White,True,True,False,1,1,0,0,0,66249de0a9b535b17a8931d3
In-line,formula_2,True,True,False,3,True,Female,White,True,True,False,0,0,1,1,0,66249de0a9b535b17a8931d3
In-line,cosleep_2,False,False,False,3,True,Female,White,True,True,False,0,1,0,1,1,66249de0a9b535b17a8931d3
In-line,formula,True,True,False,3,True,Female,White,True,True,False,0,0,1,1,0,66249de0a9b535b17a8931d3
In-line,hrt_2,True,True,True,4,True,Female,White,True,True,False,1,1,0,0,0,66249de0a9b535b17a8931d3
In-line,papsmear,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,papsmear_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,mammogram,False,False,False,3,True,Female,White,True,True,False,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,IUD,False,False,True,4,True,Female,White,True,True,True,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,IUD_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,breastfeed,False,False,True,4,True,Female,White,True,True,True,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,breastfeed_2,False,False,True,4,True,Female,White,True,True,False,1,1,1,1,0,66249de0a9b535b17a8931d3
In-line,lung,True,True,True,4,True,Female,White,True,True,False,0,0,1,1,0,66249de0a9b535b17a8931d3
In-line,lung_2,True,True,True,4,True,Female,White,True,True,False,1,1,0,0,0,66249de0a9b535b17a8931d3
In-line,rsv,True,True,False,2,True,Female,White,False,True,False,0,0,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,cosleep,False,False,True,4,True,Female,White,False,True,True,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,hrt,True,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,rsv_2,True,False,False,2,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,texas,True,True,False,1,True,Female,White,False,True,False,1,1,0,0,0,640173b6a7a4cbb9e978ed7f
In-line,formula_2,True,True,False,3,True,Female,White,False,True,False,0,1,0,1,1,640173b6a7a4cbb9e978ed7f
In-line,cosleep_2,False,False,True,4,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,formula,True,True,False,3,True,Female,White,False,True,False,0,1,0,1,1,640173b6a7a4cbb9e978ed7f
In-line,hrt_2,True,True,False,3,True,Female,White,False,True,False,0,1,0,1,1,640173b6a7a4cbb9e978ed7f
In-line,papsmear,False,False,False,2,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,papsmear_2,False,False,False,2,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,mammogram,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,IUD,False,False,False,2,True,Female,White,False,True,True,0,1,0,1,1,640173b6a7a4cbb9e978ed7f
In-line,IUD_2,False,False,False,2,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,breastfeed,False,False,True,4,True,Female,White,False,True,True,0,0,0,0,0,640173b6a7a4cbb9e978ed7f
In-line,breastfeed_2,False,False,True,4,True,Female,White,False,True,False,1,1,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,lung,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,640173b6a7a4cbb9e978ed7f
In-line,lung_2,True,True,False,3,True,Female,White,False,True,False,1,1,0,0,0,640173b6a7a4cbb9e978ed7f
In-line,rsv,True,True,False,2,False,Female,White,True,True,False,0,0,1,1,0,652ef14a9b030a4423aba2b2
In-line,cosleep,False,False,False,2,False,Female,White,True,True,True,0,0,0,0,0,652ef14a9b030a4423aba2b2
In-line,hrt,True,False,False,2,False,Female,White,True,True,False,1,1,1,1,0,652ef14a9b030a4423aba2b2
In-line,rsv_2,True,False,False,2,False,Female,White,True,True,False,0,0,0,0,0,652ef14a9b030a4423aba2b2
In-line,texas,True,True,False,2,False,Female,White,True,True,False,0,0,1,1,0,652ef14a9b030a4423aba2b2
In-line,formula_2,True,True,False,1,False,Female,White,True,True,False,0,1,0,1,1,652ef14a9b030a4423aba2b2
In-line,cosleep_2,False,False,False,2,False,Female,White,True,True,False,1,1,1,1,0,652ef14a9b030a4423aba2b2
In-line,formula,True,True,False,1,False,Female,White,True,True,False,0,1,0,1,1,652ef14a9b030a4423aba2b2
In-line,hrt_2,True,True,False,2,False,Female,White,True,True,False,0,0,1,1,0,652ef14a9b030a4423aba2b2
In-line,papsmear,False,False,False,1,False,Female,White,True,True,False,0,0,0,0,0,652ef14a9b030a4423aba2b2
In-line,papsmear_2,False,False,False,1,False,Female,White,True,True,False,1,1,1,1,0,652ef14a9b030a4423aba2b2
In-line,mammogram,False,False,False,2,False,Female,White,True,True,False,1,1,1,1,0,652ef14a9b030a4423aba2b2
In-line,IUD,False,False,False,2,False,Female,White,True,True,True,1,1,1,1,0,652ef14a9b030a4423aba2b2
In-line,IUD_2,False,False,False,2,False,Female,White,True,True,False,1,1,1,1,0,652ef14a9b030a4423aba2b2
In-line,breastfeed,False,False,False,2,False,Female,White,True,True,True,0,0,0,0,0,652ef14a9b030a4423aba2b2
In-line,breastfeed_2,False,False,False,2,False,Female,White,True,True,False,1,1,1,1,0,652ef14a9b030a4423aba2b2
In-line,lung,True,True,False,2,False,Female,White,True,True,False,0,0,1,1,0,652ef14a9b030a4423aba2b2
In-line,lung_2,True,True,False,2,False,Female,White,True,True,False,0,1,0,1,1,652ef14a9b030a4423aba2b2
In-line,rsv,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,63d1569edf6780583e4e3009
In-line,cosleep,False,False,True,4,False,Female,White,True,True,True,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,hrt,True,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,rsv_2,True,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,texas,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,63d1569edf6780583e4e3009
In-line,formula_2,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,63d1569edf6780583e4e3009
In-line,cosleep_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,formula,True,True,True,4,False,Female,White,True,True,False,0,0,0,0,0,63d1569edf6780583e4e3009
In-line,hrt_2,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,63d1569edf6780583e4e3009
In-line,papsmear,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,papsmear_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,mammogram,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,IUD,False,False,True,4,False,Female,White,True,True,True,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,IUD_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,breastfeed,False,False,True,4,False,Female,White,True,True,True,0,0,0,0,0,63d1569edf6780583e4e3009
In-line,breastfeed_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,63d1569edf6780583e4e3009
In-line,lung,True,True,True,4,False,Female,White,True,True,False,0,0,0,0,0,63d1569edf6780583e4e3009
In-line,lung_2,True,True,True,4,False,Female,White,True,True,False,0,0,0,0,0,63d1569edf6780583e4e3009
In-line,rsv,True,True,True,4,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,cosleep,False,False,True,5,False,Female,Black,False,True,True,1,1,1,1,0,5e153f25dc79bdb5290738bd
In-line,hrt,True,False,True,5,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,rsv_2,True,False,True,4,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,texas,True,True,True,5,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,formula_2,True,True,True,4,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,cosleep_2,False,False,True,5,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,formula,True,True,True,4,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,hrt_2,True,True,True,5,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,papsmear,False,False,True,4,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,papsmear_2,False,False,True,4,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,mammogram,False,False,True,4,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,IUD,False,False,True,5,False,Female,Black,False,True,True,1,1,1,1,0,5e153f25dc79bdb5290738bd
In-line,IUD_2,False,False,True,5,False,Female,Black,False,True,False,1,1,1,1,0,5e153f25dc79bdb5290738bd
In-line,breastfeed,False,False,False,2,False,Female,Black,False,True,True,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,breastfeed_2,False,False,False,2,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,lung,True,True,True,5,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,lung_2,True,True,True,5,False,Female,Black,False,True,False,0,1,0,1,1,5e153f25dc79bdb5290738bd
In-line,rsv,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,5fb219d125498577f2aa3a6d
In-line,cosleep,False,False,False,3,True,Female,White,False,True,True,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,hrt,True,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,rsv_2,True,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,texas,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,5fb219d125498577f2aa3a6d
In-line,formula_2,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,5fb219d125498577f2aa3a6d
In-line,cosleep_2,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,formula,True,True,False,3,True,Female,White,False,True,False,1,1,0,0,0,5fb219d125498577f2aa3a6d
In-line,hrt_2,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,5fb219d125498577f2aa3a6d
In-line,papsmear,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,papsmear_2,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,mammogram,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,IUD,False,False,False,3,True,Female,White,False,True,True,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,IUD_2,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,breastfeed,False,False,False,3,True,Female,White,False,True,True,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,breastfeed_2,False,False,False,3,True,Female,White,False,True,False,1,1,1,1,0,5fb219d125498577f2aa3a6d
In-line,lung,True,True,False,3,True,Female,White,False,True,False,0,0,1,1,0,5fb219d125498577f2aa3a6d
In-line,lung_2,True,True,False,3,True,Female,White,False,True,False,1,1,0,0,0,5fb219d125498577f2aa3a6d
Pop-up,rsv,True,True,True,4,False,Female,White,False,True,False,0,0,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,cosleep,False,False,False,3,False,Female,White,False,True,True,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,hrt,True,False,True,4,False,Female,White,False,True,False,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,rsv_2,True,False,True,4,False,Female,White,False,True,False,0,0,0,0,0,6611bc0ebcd398131f315cd0
Pop-up,texas,True,True,False,3,False,Female,White,False,True,False,0,0,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,formula_2,True,True,False,3,False,Female,White,False,True,False,0,1,0,1,1,6611bc0ebcd398131f315cd0
Pop-up,cosleep_2,False,False,False,3,False,Female,White,False,True,False,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,formula,True,True,False,3,False,Female,White,False,True,False,0,0,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,hrt_2,True,True,True,4,False,Female,White,False,True,False,0,0,0,0,0,6611bc0ebcd398131f315cd0
Pop-up,papsmear,False,False,False,2,False,Female,White,False,True,False,0,0,0,0,0,6611bc0ebcd398131f315cd0
Pop-up,papsmear_2,False,False,False,2,False,Female,White,False,True,False,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,mammogram,False,False,True,4,False,Female,White,False,True,False,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,IUD,False,False,True,4,False,Female,White,False,True,True,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,IUD_2,False,False,True,4,False,Female,White,False,True,False,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,breastfeed,False,False,True,4,False,Female,White,False,True,True,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,breastfeed_2,False,False,True,4,False,Female,White,False,True,False,1,1,1,1,0,6611bc0ebcd398131f315cd0
Pop-up,lung,True,True,False,2,False,Female,White,False,True,False,0,0,0,0,0,6611bc0ebcd398131f315cd0
Pop-up,lung_2,True,True,False,2,False,Female,White,False,True,False,1,1,0,0,0,6611bc0ebcd398131f315cd0
Pop-up,rsv,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,610045035697c3ee82c7eeef
Pop-up,cosleep,False,False,False,3,False,Female,White,True,True,True,0,1,0,1,1,610045035697c3ee82c7eeef
Pop-up,hrt,True,False,True,4,False,Female,White,True,True,False,0,0,0,0,0,610045035697c3ee82c7eeef
Pop-up,rsv_2,True,False,True,4,False,Female,White,True,True,False,0,1,0,1,1,610045035697c3ee82c7eeef
Pop-up,texas,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,610045035697c3ee82c7eeef
Pop-up,formula_2,True,True,True,4,False,Female,White,True,True,False,0,0,0,0,0,610045035697c3ee82c7eeef
Pop-up,cosleep_2,False,False,False,3,False,Female,White,True,True,False,0,1,0,1,1,610045035697c3ee82c7eeef
Pop-up,formula,True,True,True,4,False,Female,White,True,True,False,0,0,1,1,0,610045035697c3ee82c7eeef
Pop-up,hrt_2,True,True,True,4,False,Female,White,True,True,False,0,1,0,1,1,610045035697c3ee82c7eeef
Pop-up,papsmear,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,610045035697c3ee82c7eeef
Pop-up,papsmear_2,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,610045035697c3ee82c7eeef
Pop-up,mammogram,False,False,True,5,False,Female,White,True,True,False,1,1,1,1,0,610045035697c3ee82c7eeef
Pop-up,IUD,False,False,True,4,False,Female,White,True,True,True,0,1,0,1,1,610045035697c3ee82c7eeef
Pop-up,IUD_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,610045035697c3ee82c7eeef
Pop-up,breastfeed,False,False,True,4,False,Female,White,True,True,True,1,1,1,1,0,610045035697c3ee82c7eeef
Pop-up,breastfeed_2,False,False,True,4,False,Female,White,True,True,False,1,1,1,1,0,610045035697c3ee82c7eeef
Pop-up,lung,True,True,True,4,False,Female,White,True,True,False,0,1,0,1,1,610045035697c3ee82c7eeef
Pop-up,lung_2,True,True,True,4,False,Female,White,True,True,False,0,0,0,0,0,610045035697c3ee82c7eeef
Pop-up,rsv,True,True,False,3,True,Male,White,True,True,False,0,1,0,1,1,63d837ea31c724120707fc22
Pop-up,cosleep,False,False,True,5,True,Male,White,True,True,True,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,hrt,True,False,True,4,True,Male,White,True,True,False,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,rsv_2,True,False,False,3,True,Male,White,True,True,False,0,1,0,1,1,63d837ea31c724120707fc22
Pop-up,texas,True,True,False,2,True,Male,White,True,True,False,0,0,1,1,0,63d837ea31c724120707fc22
Pop-up,formula_2,True,True,False,2,True,Male,White,True,True,False,0,1,0,1,1,63d837ea31c724120707fc22
Pop-up,cosleep_2,False,False,True,5,True,Male,White,True,True,False,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,formula,True,True,False,2,True,Male,White,True,True,False,0,0,1,1,0,63d837ea31c724120707fc22
Pop-up,hrt_2,True,True,True,4,True,Male,White,True,True,False,0,1,0,1,1,63d837ea31c724120707fc22
Pop-up,papsmear,False,False,True,4,True,Male,White,True,True,False,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,papsmear_2,False,False,True,4,True,Male,White,True,True,False,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,mammogram,False,False,True,4,True,Male,White,True,True,False,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,IUD,False,False,True,4,True,Male,White,True,True,True,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,IUD_2,False,False,True,4,True,Male,White,True,True,False,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,breastfeed,False,False,False,2,True,Male,White,True,True,True,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,breastfeed_2,False,False,False,2,True,Male,White,True,True,False,1,1,1,1,0,63d837ea31c724120707fc22
Pop-up,lung,True,True,False,1,True,Male,White,True,True,False,0,0,1,1,0,63d837ea31c724120707fc22
Pop-up,lung_2,True,True,False,1,True,Male,White,True,True,False,0,0,1,1,0,63d837ea31c724120707fc22
Pop-up,rsv,True,True,True,4,True,Female,Black,False,False,False,0,0,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,cosleep,False,False,True,4,True,Female,Black,False,False,True,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,hrt,True,False,False,1,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,rsv_2,True,False,True,4,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,texas,True,True,True,5,True,Female,Black,False,False,False,0,0,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,formula_2,True,True,True,4,True,Female,Black,False,False,False,0,0,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,cosleep_2,False,False,True,4,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,formula,True,True,True,4,True,Female,Black,False,False,False,0,0,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,hrt_2,True,True,False,1,True,Female,Black,False,False,False,1,1,0,0,0,65c1113d080d1ef79593cfa0
Pop-up,papsmear,False,False,True,5,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,papsmear_2,False,False,True,5,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,mammogram,False,False,False,1,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,IUD,False,False,True,5,True,Female,Black,False,False,True,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,IUD_2,False,False,True,5,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,breastfeed,False,False,True,5,True,Female,Black,False,False,True,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,breastfeed_2,False,False,True,5,True,Female,Black,False,False,False,1,1,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,lung,True,True,True,4,True,Female,Black,False,False,False,0,0,1,1,0,65c1113d080d1ef79593cfa0
Pop-up,lung_2,True,True,True,4,True,Female,Black,False,False,False,0,1,0,1,1,65c1113d080d1ef79593cfa0
Pop-up,rsv,True,True,True,4,True,Female,Black,False,True,False,0,0,1,1,0,62e15dfab54f025985de6b5c
Pop-up,cosleep,False,False,True,5,True,Female,Black,False,True,True,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,hrt,True,False,True,4,True,Female,Black,False,True,False,0,0,0,0,0,62e15dfab54f025985de6b5c
Pop-up,rsv_2,True,False,True,4,True,Female,Black,False,True,False,0,0,0,0,0,62e15dfab54f025985de6b5c
Pop-up,texas,True,True,True,5,True,Female,Black,False,True,False,0,0,1,1,0,62e15dfab54f025985de6b5c
Pop-up,formula_2,True,True,False,1,True,Female,Black,False,True,False,0,1,0,1,1,62e15dfab54f025985de6b5c
Pop-up,cosleep_2,False,False,True,5,True,Female,Black,False,True,False,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,formula,True,True,False,1,True,Female,Black,False,True,False,0,0,1,1,0,62e15dfab54f025985de6b5c
Pop-up,hrt_2,True,True,True,4,True,Female,Black,False,True,False,0,0,1,1,0,62e15dfab54f025985de6b5c
Pop-up,papsmear,False,False,True,4,True,Female,Black,False,True,False,0,0,0,0,0,62e15dfab54f025985de6b5c
Pop-up,papsmear_2,False,False,True,4,True,Female,Black,False,True,False,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,mammogram,False,False,True,5,True,Female,Black,False,True,False,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,IUD,False,False,True,4,True,Female,Black,False,True,True,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,IUD_2,False,False,True,4,True,Female,Black,False,True,False,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,breastfeed,False,False,False,1,True,Female,Black,False,True,True,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,breastfeed_2,False,False,False,1,True,Female,Black,False,True,False,1,1,1,1,0,62e15dfab54f025985de6b5c
Pop-up,lung,True,True,False,3,True,Female,Black,False,True,False,0,0,1,1,0,62e15dfab54f025985de6b5c
Pop-up,lung_2,True,True,False,3,True,Female,Black,False,True,False,1,1,0,0,0,62e15dfab54f025985de6b5c
Pop-up,rsv,True,True,False,2,False,Male,Black,False,True,False,1,1,0,0,0,62dabc9d3a584120de29162e
Pop-up,cosleep,False,False,True,4,False,Male,Black,False,True,True,0,0,0,0,0,62dabc9d3a584120de29162e
Pop-up,hrt,True,False,False,1,False,Male,Black,False,True,False,0,1,0,1,1,62dabc9d3a584120de29162e
Pop-up,rsv_2,True,False,False,2,False,Male,Black,False,True,False,0,1,0,1,1,62dabc9d3a584120de29162e
Pop-up,texas,True,True,False,1,False,Male,Black,False,True,False,0,0,1,1,0,62dabc9d3a584120de29162e
Pop-up,formula_2,True,True,False,2,False,Male,Black,False,True,False,0,0,0,0,0,62dabc9d3a584120de29162e
Pop-up,cosleep_2,False,False,True,4,False,Male,Black,False,True,False,0,0,0,0,0,62dabc9d3a584120de29162e
Pop-up,formula,True,True,False,2,False,Male,Black,False,True,False,0,0,1,1,0,62dabc9d3a584120de29162e
Pop-up,hrt_2,True,True,False,1,False,Male,Black,False,True,False,0,1,0,1,1,62dabc9d3a584120de29162e
Pop-up,papsmear,False,False,False,3,False,Male,Black,False,True,False,0,1,0,1,1,62dabc9d3a584120de29162e
Pop-up,papsmear_2,False,False,False,3,False,Male,Black,False,True,False,1,1,1,1,0,62dabc9d3a584120de29162e
Pop-up,mammogram,False,False,True,4,False,Male,Black,False,True,False,1,1,1,1,0,62dabc9d3a584120de29162e
Pop-up,IUD,False,False,True,4,False,Male,Black,False,True,True,0,0,0,0,0,62dabc9d3a584120de29162e
Pop-up,IUD_2,False,False,True,4,False,Male,Black,False,True,False,1,1,1,1,0,62dabc9d3a584120de29162e
